smiles,solubility,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCCCCl,-4.0,5.4804561917359536,0.8370181405895692,5.4804561917359536,0.8370181405895692,0.40031248794582186,134.65,119.52999999999999,134.08622816,50,0,0.02229557434146046,-0.12671696964453744,0.12671696964453744,0.02229557434146046,1.0,1.625,2.125,2.53006045688352,29.368065554250645,6.242640687119286,5.6206051601285125,6.376534106146967,3.914213562373095,3.4743680230989717,4.00889050692382,2.1031957988777084,2.481160271886935,1.2371840115494857,1.50444525346191,0.6980445088455802,0.8870267453501939,0.29,61.499612265106904,8.289999999999997,7.289999999999996,6.289999999999997,57.23216994109087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,32.60702369139466,6.4208216229260096,5.880003444970339,0.0,0.0,11.600939890232516,0.0,0.0,0.0,39.02784531432067,5.880003444970339,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.880003444970339,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880003444970339,32.10410811463005,0.0,0.0,6.923737199690624,11.600939890232516,0.0,5.4804561917359536,0.0,0.0,0.0,0.8370181405895692,0.0,6.570724363819602,2.2229124149659865,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3.1956000000000016,39.479000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ic1cccc2ccccc12,-4.55,2.358103703703704,1.318888888888889,2.358103703703704,1.318888888888889,0.6314903352896984,254.07000000000002,247.01399999999995,253.959248224,54,0,0.020828555684994372,-0.06162848939625385,0.06162848939625385,0.020828555684994372,0.8181818181818182,1.5454545454545454,2.3636363636363638,2.9131611636048604,374.03449039867843,7.681798275874712,5.919416357336608,8.076914648512933,5.377010097711745,3.5103494415505327,4.589098587138694,2.4609715023802954,3.623162184767779,1.7364285084335362,2.677106898156666,1.1858825406498366,1.8846874895756993,-0.5700000000000001,505.7637345563877,7.099295165750825,2.8147186444835435,1.2472473417222327,79.37490577227581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,39.42968612445926,3.5701822710653963,0.0,0.0,33.36331905599765,0.0,0.0,0.0,0.0,0.0,46.034751750296664,0.0,0.0,0.0,0.0,0.0,22.590870627068057,0.0,0.0,3.5701822710653963,0.0,42.46456947923127,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.342630699994988,0.0,0.0,65.05544010629933,0.0,1.3200925925925928,2.358103703703704,0.0,2.662037037037037,0.0,0.0,14.779766666666667,0.0,0.0,0.0,0.0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.4444000000000017,56.66500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-3.22,10.531759259259259,-0.9172222222222222,10.531759259259259,0.20777777777777717,0.5701986965935285,227.13199999999998,222.09199999999998,227.01783488,84,0,0.28556378704429247,-0.2583023118452238,0.28556378704429247,0.2583023118452238,0.875,1.25,1.5,3.5727545380551327,461.8906850873485,12.455665446700477,7.945831067662305,7.945831067662305,7.341111712849499,3.9209660466395224,3.9209660466395224,2.88035086835574,2.88035086835574,1.9418372294192616,1.9418372294192616,1.1542228780857875,1.1542228780857875,-2.58,2479.518361954911,11.494515648286141,3.8845644213917137,1.9188916339253488,87.75527240139297,0.0,5.563451491696996,0.0,0.0,17.062158824050687,0.0,30.342954806296717,0.0,0.0,0.0,0.0,6.923737199690624,0.0,26.902667283376232,14.769933146453013,17.062158824050687,0.0,0.0,0.0,6.923737199690624,0.0,48.03914043491694,0.0,0.0,0.0,17.062158824050687,0.0,0.0,14.769933146453013,0.0,37.266692005987345,5.563451491696996,12.13273413692322,0.0,0.0,0.0,129.42000000000002,31.832091970503697,30.342954806296717,0.0,5.563451491696996,12.13273413692322,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,28.781485260770978,31.48574452003023,-2.160740740740739,0.0,1.3935185185185184,0.0,1.1666591080876796,0.0,0.14285714285714285,16,0,9,0,0,0,1,0,1,6,0,9,3,0,0,0,1,1.7196200000000006,51.1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)C2CCC1(C)C(O)C2,-2.32,9.81423611111111,-0.03125000000000022,9.81423611111111,0.03125000000000022,0.5667995799649952,154.253,136.10899999999998,154.135765196,64,0,0.06013839931464249,-0.39252958940800836,0.39252958940800836,0.06013839931464249,1.2727272727272727,1.9090909090909092,2.090909090909091,2.396254979141823,185.3117986128446,8.276020881938894,7.723234477438853,7.723234477438853,4.982998800364114,4.663847420921649,4.663847420921649,5.126253365490667,5.126253365490667,4.747957299492931,4.747957299492931,3.161512944719373,3.161512944719373,-0.04,358.4046217430992,7.600932428048904,1.8200897383602357,0.6583905214029607,68.80630150253657,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,36.010351853732985,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,16.747886984954953,46.1376428555982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,16.747886984954953,40.0336764678499,0.0,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,11.518956857145081,5.41499046939678,12.338727669087403,12.841643245852019,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,9.81423611111111,0.6012731481481481,0.7800925925925923,0.0,3.575787037037037,6.895277777777778,0.0,1.0,11,1,1,2,0,2,0,0,0,1,1,1,0,2,0,2,2,2.1935000000000002,45.23580000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC=O,0.15,9.182638888888889,0.4305555555555556,9.182638888888889,0.4305555555555556,0.43656455010269035,74.07900000000001,68.03099999999999,74.036779432,30,0,0.2925654199437486,-0.46819518164403584,0.46819518164403584,0.2925654199437486,2.0,2.6,2.6,2.4017152226171965,26.07403392114697,4.121320343559642,3.1009536313038994,3.1009536313038994,2.414213562373095,1.4671864365723921,1.4671864365723921,0.5515668461264173,0.5515668461264173,0.2347080484106439,0.2347080484106439,0.0680413817439772,0.0680413817439772,-0.53,11.245112497836532,4.469999999999999,3.4699999999999998,3.469999999999999,30.744202586173408,4.736862953800049,0.0,0.0,0.0,6.472220864716464,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.606881964512918,9.53140013787187,6.472220864716464,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,6.923737199690624,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,0.0,13.079102829229381,0.0,0.0,6.923737199690624,0.0,4.736862953800049,0.0,4.152777777777778,0.0,9.182638888888889,0.0,0.0,0.0,0.0,0.0,2.664583333333333,0.0,0.6666666666666666,5,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.17930000000000001,17.689999999999998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICI,-2.34,2.2750000000000004,1.19,2.2750000000000004,1.19,0.46398027064292247,267.835,265.81899999999996,267.824596064,20,0,0.05162252322237016,-0.0747631716530579,0.0747631716530579,0.05162252322237016,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6329931618554523,2.7548875021634682,2.7071067811865475,1.463035727205002,5.778032309557647,1.4142135623730951,0.5345224838248487,3.58568582800318,0.10101525445522105,4.545686450484947,0.0,0.0,0.0,0.0,1.46,2.7548875021634682,4.46,3.46,3.46,47.262927269916815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.181741254136114,0.0,0.0,2.4342831816628108,0.0,45.181741254136114,0.0,0.0,0.0,0.0,2.4342831816628108,0.0,0.0,0.0,0.0,0.0,0.0,45.181741254136114,2.4342831816628108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4342831816628108,0.0,0.0,45.181741254136114,0.0,1.19,4.550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.8139,32.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1ccc(C)cc1,-3.11,2.175925925925926,1.1391666666666667,2.175925925925926,1.1391666666666667,0.5339790665494062,120.19499999999996,108.09899999999998,120.093900384,48,0,-0.030743750429054795,-0.06129413538826337,0.06129413538826337,0.030743750429054795,1.1111111111111112,1.6666666666666667,2.111111111111111,2.881555877646136,171.73472797861993,6.69023444431199,6.016507857945051,6.016507857945051,4.325698502695489,3.38202737682574,3.38202737682574,2.3391519502467633,2.3391519502467633,1.52885073031913,1.52885073031913,0.8237812581009272,0.8237812581009272,-0.78,129.22533870330605,6.341654501216546,2.6743372612696805,1.5627607309331124,56.52622946268678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75265696523406,18.90801031431363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.923737199690624,18.050640183084614,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,11.126902983393991,0.0,0.0,38.112942673227685,0.0,0.0,0.0,0.0,0.0,2.7572222222222225,0.0,8.655092592592592,1.1391666666666667,4.281851851851852,0.0,0.3333333333333333,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.5574200000000005,40.557000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1,9.104598765432097,-0.24746913580246854,9.104598765432097,0.02391975308641925,0.5287193643960513,231.89299999999997,229.877,229.885975404,60,0,0.15390607157818922,-0.5047815553822836,0.5047815553822836,0.15390607157818922,0.9090909090909091,1.4545454545454546,2.0,3.4555464838177836,270.8740242221354,8.593858127134677,5.036421756726492,8.06013754080031,5.036581260209188,2.556886012958059,4.068743904994967,1.8167840993920314,3.3871132988916988,1.0899617666782826,2.63020361566808,0.5566149846991828,1.4640532430918096,0.17999999999999988,256.3467847697368,9.269445438282649,3.2769974682229126,1.672676908811774,83.43870177921967,5.106527394840706,5.022633313741326,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,6.06636706846161,0.0,15.067899941223978,5.106527394840706,46.40375956093006,0.0,0.0,0.0,0.0,0.0,26.156900323426918,0.0,5.749511833283905,0.0,0.0,5.749511833283905,46.40375956093006,5.106527394840706,0.0,0.0,0.0,6.06636706846161,20.090533254965305,0.0,0.0,20.23,0.0,0.0,0.0,25.840045088249212,0.0,0.0,6.06636706846161,0.0,0.0,0.0,51.51028695577077,0.0,22.20268518518518,0.0,9.496512345679013,0.0,-0.24746913580246854,1.3260493827160496,0.0,0.0,0.0,0.0,11,1,1,0,0,0,1,0,1,1,1,5,0,0,0,0,1,4.005799999999999,48.146800000000006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1O,-0.62,8.91925925925926,0.3680555555555558,8.91925925925926,0.3680555555555558,0.5359354364287862,108.13999999999999,100.07599999999998,108.057514876,42,0,0.11797961868439863,-0.5076872844527907,0.5076872844527907,0.11797961868439863,1.25,1.875,2.25,3.134861511345448,160.49662946459569,5.983127663125442,4.756614672258461,4.756614672258461,3.804530452640311,2.5509570669396053,2.5509570669396053,1.78648662573128,1.78648662573128,1.1154541553668325,1.1154541553668325,0.5634205269554476,0.5634205269554476,-0.98,72.49526582754562,5.162450142450142,1.8646221994975438,0.808016780809638,48.59057898608958,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,18.55355575984923,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,0.0,6.06636706846161,25.122838405075452,0.0,5.106527394840706,0.0,0.0,0.0,8.91925925925926,0.9236111111111113,0.3680555555555558,7.252037037037036,0.0,1.8703703703703702,0.0,0.14285714285714285,8,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.70062,32.843799999999995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21,6.1251952632905,0.401451089695138,6.1251952632905,0.401451089695138,0.5165015321569533,326.437,321.39700000000005,323.88338856,88,0,0.06706785298896516,-0.08360577471063455,0.08360577471063455,0.06706785298896516,0.5882352941176471,1.2352941176470589,1.9411764705882353,2.6858707823851615,577.348938365776,12.576985790260121,8.276573710994265,12.05621844108654,8.002907755397972,4.593628656758613,6.48345102180475,3.347541586023099,5.354306565994752,2.2517330343307957,4.10549467913,1.4407784945866395,2.4917445717386184,-0.1100000000000001,6584.480269259406,13.324679228788067,5.255925392825009,2.669225413029379,124.00482845996935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1374335880858,18.19910120538483,11.126902983393991,25.11316656870663,0.0,58.00469945116258,0.0,0.0,0.0,0.0,0.0,55.44500191101468,0.0,11.126902983393991,0.0,0.0,0.0,58.00469945116258,0.0,0.0,0.0,0.0,30.33183534230805,25.11316656870663,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,30.67661806040363,5.563451491696996,0.0,24.26546827384644,6.06636706846161,0.0,58.00469945116258,0.0,30.023948272724724,0.0,2.199078010833965,1.4271296296296305,0.0,8.572066309033902,0.0,0.0,0.0,0.0,17,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,2,6.620600000000001,76.92800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,2.309074074074074,1.3179454837490554,2.309074074074074,1.3179454837490554,0.24345418372476169,252.31599999999997,240.21999999999994,252.093900384,92,0,-0.0020351483441468734,-0.06162863921924358,0.06162863921924358,0.0020351483441468734,0.4,1.1,2.0,2.230840176230173,1069.7218869027129,13.10408352775558,10.928203230275512,10.928203230275512,9.915816237971967,6.970084679281463,6.970084679281463,5.453738644055911,5.453738644055911,4.370903899401219,4.370903899401219,3.4894938406919622,3.4894938406919622,-2.5999999999999988,105539.33725817603,10.21902349550179,3.486521567643158,1.1630091486510117,116.13708612657338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.73003775307771,49.15616078417998,0.0,0.0,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.089793715718365,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,10.820693972033258,0.0,0.0,26.512639361300074,0.0,0.0,0.0,0.0,20,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,5.737200000000003,87.65200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15,11.314166666666665,-0.30439247921390744,11.314166666666665,0.3021296296296294,0.6528649191388857,185.22699999999998,170.10699999999997,185.11642672,74,0,0.3251618906196445,-0.33731500977252266,0.33731500977252266,0.3251618906196445,1.6923076923076923,2.3846153846153846,2.8461538461538463,2.3437053792792586,215.43467881229333,9.844934982691242,7.962380789176953,7.962380789176953,6.1090609052806215,4.441745262010321,4.441745262010321,3.4634674774013297,3.4634674774013297,1.7634758296851396,1.7634758296851396,1.0522513205770492,1.0522513205770492,-1.26,937.9193127332792,9.82517887563884,4.112564658547651,2.6068732499628235,77.47061691258355,10.633577208012662,0.0,0.0,0.0,0.0,12.062229024676144,0.0,14.48898409899412,0.0,0.0,13.847474399381248,5.917906046161393,19.634269217737724,0.0,9.589074368143644,12.062229024676144,0.0,15.533486938863138,5.917906046161393,13.847474399381248,19.634269217737724,0.0,0.0,0.0,10.633577208012662,9.589074368143644,0.0,0.0,36.59640797326435,0.0,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,61.440000000000005,0.0,9.589074368143644,0.0,12.062229024676144,25.55217526389912,0.0,4.899909730850478,0.0,13.847474399381248,10.633577208012662,0.0,0.0,0.0,23.511479591836732,5.244897486772487,0.0,0.3977910052910051,-0.6065221088435369,0.0,5.619020691609977,0.0,0.75,13,2,5,0,1,1,0,0,0,2,2,5,2,0,1,1,1,0.37720000000000026,48.34140000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-5.282,12.23473098460382,-0.100440562799194,12.23473098460382,0.100440562799194,0.7277739364016139,268.356,248.19599999999994,268.14632988,104,0,0.13887907718171275,-0.5079558292226948,0.5079558292226948,0.13887907718171275,1.3,2.15,3.0,1.774238222952189,628.3054350603154,13.905412915006313,11.855097407034316,11.855097407034316,9.593172145670254,7.644545530839972,7.644545530839972,6.814530209532122,6.814530209532122,5.882900231006596,5.882900231006596,4.732012594344671,4.732012594344671,-1.57,62569.18896407333,12.192022833568757,3.9691587438394444,1.4788916842205588,119.05936785172413,5.106527394840706,11.532756779648844,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,24.639228905055383,54.86082965818264,17.75371813848418,0.0,9.901064578912528,5.783244946364939,0.0,0.0,11.332896515558172,44.94575136048208,0.0,40.97512882568197,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,11.21535880699783,11.332896515558172,49.651832720950054,29.848225842287977,0.0,0.0,0.0,37.3,0.0,9.901064578912528,0.0,5.41499046939678,23.368568871971632,32.10410811463005,16.70000751346326,6.06636706846161,6.06636706846161,19.066124374986114,0.0,0.0,0.0,12.23473098460382,9.644897306527447,4.034897683610481,1.758956535546317,5.785079680020156,7.114455047451079,2.1769827622406988,0.0,0.5,20,1,2,3,0,3,1,0,1,2,1,2,0,2,0,2,4,3.7375000000000025,77.70680000000003,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCBr,-3.81,3.3795422335600906,1.1736111111111112,3.3795422335600906,1.1736111111111112,0.4433511649860914,165.074,151.96999999999997,164.020062516,44,0,0.0031253010234603405,-0.09280780399301265,0.09280780399301265,0.0031253010234603405,1.1428571428571428,1.8571428571428572,2.2857142857142856,2.447472887876344,23.360990398949916,5.535533905932738,4.913498378941965,6.499494918056669,3.414213562373095,2.9743680230989717,4.095836930845374,1.7496424082844344,2.5426406778417863,0.9871840115494857,1.5479184654226867,0.5212678135489435,0.9177669483276194,0.48,35.509609925153406,7.4799999999999995,6.48,6.480000000000001,54.43150920545395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.116145966418,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,32.60702369139466,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.013376138765466,0.0,0.0,22.85368109763997,0.0,0.0,3.3795422335600906,0.0,1.1736111111111112,0.0,0.0,0.0,5.466458333333334,2.230388321995465,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2.9616000000000016,37.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
